$ train embedding, 1 pos_embed

accuracy: 0.7516

$ train embedding, 2 pos_embed

accuracy: 0.7604

$ train embedding, 2 pos_embed, loss_l2

Epoch 1, loss 6.05, acc 0.19 0.2425, time 6.93
2017-12-06T13:15:32.272770: epoch 95.0, loss 0.239393, acc 0.957875 acc 0.766654
2017-12-06T13:15:34.323774: epoch 96.0, loss 0.232149, acc 0.958375 acc 0.774383
2017-12-06T13:15:36.381286: epoch 97.0, loss 0.221432, acc 0.963875 acc 0.771439
2017-12-06T13:15:38.445485: epoch 98.0, loss 0.226152, acc 0.96 acc 0.773647
2017-12-06T13:15:40.494963: epoch 99.0, loss 0.214748, acc 0.967875 acc 0.771439
2017-12-06T13:15:42.543592: epoch 100.0, loss 0.221048, acc 0.96525 acc 0.773647
2017-12-06T13:15:44.600687: epoch 101.0, loss 0.216585, acc 0.964625 acc 0.768863
2017-12-06T13:15:46.672788: epoch 102.0, loss 0.207547, acc 0.96475 acc 0.769599
2017-12-06T13:15:48.720024: epoch 103.0, loss 0.202008, acc 0.96725 acc 0.772543
2017-12-06T13:15:50.782257: epoch 104.0, loss 0.20382, acc 0.967875 acc 0.768863
2017-12-06T13:15:52.830933: epoch 105.0, loss 0.201699, acc 0.969 acc 0.768495
2017-12-06T13:15:54.900507: epoch 106.0, loss 0.207076, acc 0.964875 acc 0.769231
2017-12-06T13:15:56.960287: epoch 107.0, loss 0.189853, acc 0.973375 acc 0.770703
2017-12-06T13:15:59.016328: epoch 108.0, loss 0.196869, acc 0.97 acc 0.771439
2017-12-06T13:16:01.069804: epoch 109.0, loss 0.195065, acc 0.970125 acc 0.76739
2017-12-06T13:16:03.133055: epoch 110.0, loss 0.188959, acc 0.970875 acc 0.770335
2017-12-06T13:16:05.204854: epoch 111.0, loss 0.185942, acc 0.97125 acc 0.76555
2017-12-06T13:16:07.270858: epoch 112.0, loss 0.182113, acc 0.9735 acc 0.772911
2017-12-06T13:16:09.328522: epoch 113.0, loss 0.188085, acc 0.9705 acc 0.768863
2017-12-06T13:16:11.382050: epoch 114.0, loss 0.18681, acc 0.97175 acc 0.768495
2017-12-06T13:16:13.437027: epoch 115.0, loss 0.171837, acc 0.976875 acc 0.768127
2017-12-06T13:16:15.498223: epoch 116.0, loss 0.1798, acc 0.97375 acc 0.765918
2017-12-06T13:16:17.553078: epoch 117.0, loss 0.179118, acc 0.975 acc 0.768863
2017-12-06T13:16:19.604418: epoch 118.0, loss 0.174284, acc 0.975625 acc 0.768863
2017-12-06T13:16:21.665339: epoch 119.0, loss 0.168435, acc 0.978625 acc 0.768495
2017-12-06T13:16:23.711824: epoch 120.0, loss 0.170968, acc 0.97525 acc 0.767022
2017-12-06T13:16:25.758606: epoch 121.0, loss 0.164665, acc 0.975875 acc 0.766286
2017-12-06T13:16:27.795338: epoch 122.0, loss 0.163484, acc 0.97725 acc 0.769967
2017-12-06T13:16:29.823278: epoch 123.0, loss 0.162461, acc 0.977875 acc 0.767759
2017-12-06T13:16:31.875711: epoch 124.0, loss 0.158088, acc 0.9795 acc 0.768495
2017-12-06T13:16:33.931369: epoch 125.0, loss 0.158335, acc 0.97775 acc 0.769599
2017-12-06T13:16:35.989470: epoch 126.0, loss 0.160946, acc 0.976375 acc 0.765918
2017-12-06T13:16:38.045231: epoch 127.0, loss 0.154717, acc 0.978125 acc 0.772175
2017-12-06T13:16:40.116383: epoch 128.0, loss 0.161104, acc 0.97775 acc 0.76739
2017-12-06T13:16:42.186603: epoch 129.0, loss 0.154635, acc 0.977875 acc 0.76739
2017-12-06T13:16:44.229252: epoch 130.0, loss 0.159365, acc 0.977375 acc 0.773647
2017-12-06T13:16:46.288465: epoch 131.0, loss 0.147002, acc 0.983375 acc 0.770703
2017-12-06T13:16:48.344951: epoch 132.0, loss 0.148113, acc 0.981375 acc 0.767759
2017-12-06T13:16:50.389335: epoch 133.0, loss 0.149837, acc 0.97875 acc 0.761134
2017-12-06T13:16:52.426742: epoch 134.0, loss 0.146484, acc 0.980875 acc 0.771439
2017-12-06T13:16:54.465053: epoch 135.0, loss 0.145072, acc 0.97975 acc 0.770335
2017-12-06T13:16:56.516452: epoch 136.0, loss 0.144512, acc 0.981375 acc 0.76739
2017-12-06T13:16:58.568102: epoch 137.0, loss 0.137904, acc 0.9835 acc 0.771071
2017-12-06T13:17:00.622081: epoch 138.0, loss 0.144045, acc 0.979875 acc 0.768127
2017-12-06T13:17:02.672825: epoch 139.0, loss 0.139639, acc 0.98125 acc 0.764446
2017-12-06T13:17:04.712960: epoch 140.0, loss 0.136979, acc 0.981375 acc 0.768863
2017-12-06T13:17:06.744528: epoch 141.0, loss 0.139607, acc 0.98 acc 0.767759
2017-12-06T13:17:08.787341: epoch 142.0, loss 0.137371, acc 0.98125 acc 0.768127
2017-12-06T13:17:10.839518: epoch 143.0, loss 0.143348, acc 0.98125 acc 0.76555
2017-12-06T13:17:12.886104: epoch 144.0, loss 0.1335, acc 0.98325 acc 0.767759
2017-12-06T13:17:14.920667: epoch 145.0, loss 0.137114, acc 0.982 acc 0.771071
2017-12-06T13:17:16.949024: epoch 146.0, loss 0.129519, acc 0.9845 acc 0.76739
2017-12-06T13:17:18.980605: epoch 147.0, loss 0.13411, acc 0.981375 acc 0.76187
2017-12-06T13:17:21.001968: epoch 148.0, loss 0.12731, acc 0.983875 acc 0.76371
2017-12-06T13:17:23.043505: epoch 149.0, loss 0.13186, acc 0.981625 acc 0.76371
2017-12-06T13:17:25.073097: epoch 150.0, loss 0.127684, acc 0.984125 acc 0.765182
2017-12-06T13:17:27.106328: epoch 151.0, loss 0.125002, acc 0.98475 acc 0.765918
2017-12-06T13:17:29.140967: epoch 152.0, loss 0.125638, acc 0.98525 acc 0.767759
2017-12-06T13:17:31.174513: epoch 153.0, loss 0.122511, acc 0.983625 acc 0.764446
2017-12-06T13:17:33.209764: epoch 154.0, loss 0.119794, acc 0.98525 acc 0.764814
2017-12-06T13:17:35.233723: epoch 155.0, loss 0.121922, acc 0.984125 acc 0.763342
2017-12-06T13:17:37.265019: epoch 156.0, loss 0.121594, acc 0.985125 acc 0.76371
2017-12-06T13:17:39.299697: epoch 157.0, loss 0.118672, acc 0.98425 acc 0.765918
2017-12-06T13:17:41.341221: epoch 158.0, loss 0.115452, acc 0.986625 acc 0.76739
2017-12-06T13:17:43.384110: epoch 159.0, loss 0.114149, acc 0.986 acc 0.766286
2017-12-06T13:17:45.421913: epoch 160.0, loss 0.119383, acc 0.9835 acc 0.76555
2017-12-06T13:17:47.471541: epoch 161.0, loss 0.113057, acc 0.98725 acc 0.765918
2017-12-06T13:17:49.499422: epoch 162.0, loss 0.110007, acc 0.9865 acc 0.768495
2017-12-06T13:17:51.546486: epoch 163.0, loss 0.113025, acc 0.98725 acc 0.762606
2017-12-06T13:17:53.590321: epoch 164.0, loss 0.107762, acc 0.98825 acc 0.763342
2017-12-06T13:17:55.632939: epoch 165.0, loss 0.113197, acc 0.98575 acc 0.76187
2017-12-06T13:17:57.675801: epoch 166.0, loss 0.115642, acc 0.98525 acc 0.765182
2017-12-06T13:17:59.717031: epoch 167.0, loss 0.108806, acc 0.9875 acc 0.768127
2017-12-06T13:18:01.752252: epoch 168.0, loss 0.108373, acc 0.986625 acc 0.764814
2017-12-06T13:18:03.792286: epoch 169.0, loss 0.109483, acc 0.986125 acc 0.765918
2017-12-06T13:18:05.827990: epoch 170.0, loss 0.109762, acc 0.988125 acc 0.769967
2017-12-06T13:18:07.852850: epoch 171.0, loss 0.107831, acc 0.987625 acc 0.76555
2017-12-06T13:18:09.890526: epoch 172.0, loss 0.1054, acc 0.9885 acc 0.76739
2017-12-06T13:18:11.931191: epoch 173.0, loss 0.108308, acc 0.986875 acc 0.764814
2017-12-06T13:18:13.975316: epoch 174.0, loss 0.105442, acc 0.986125 acc 0.76555
2017-12-06T13:18:15.987240: epoch 175.0, loss 0.104679, acc 0.986875 acc 0.760766
2017-12-06T13:18:18.009924: epoch 176.0, loss 0.101803, acc 0.98825 acc 0.762606
2017-12-06T13:18:20.020799: epoch 177.0, loss 0.102602, acc 0.988125 acc 0.764814
2017-12-06T13:18:22.042527: epoch 178.0, loss 0.100407, acc 0.9895 acc 0.758925
2017-12-06T13:18:24.079108: epoch 179.0, loss 0.102942, acc 0.987625 acc 0.762238
2017-12-06T13:18:26.100030: epoch 180.0, loss 0.100555, acc 0.98725 acc 0.762974
2017-12-06T13:18:28.114702: epoch 181.0, loss 0.0998572, acc 0.988 acc 0.767759
2017-12-06T13:18:30.132152: epoch 182.0, loss 0.101969, acc 0.9875 acc 0.76187
2017-12-06T13:18:32.171008: epoch 183.0, loss 0.0987393, acc 0.988375 acc 0.76555
2017-12-06T13:18:34.180570: epoch 184.0, loss 0.0956503, acc 0.9895 acc 0.768863
2017-12-06T13:18:36.195770: epoch 185.0, loss 0.0957487, acc 0.989375 acc 0.762238
2017-12-06T13:18:38.207293: epoch 186.0, loss 0.0925463, acc 0.989375 acc 0.761502
2017-12-06T13:18:40.223110: epoch 187.0, loss 0.0971171, acc 0.9875 acc 0.766286
2017-12-06T13:18:42.244655: epoch 188.0, loss 0.0955563, acc 0.98825 acc 0.768495
2017-12-06T13:18:44.259451: epoch 189.0, loss 0.0960079, acc 0.989125 acc 0.761134
2017-12-06T13:18:46.252531: epoch 190.0, loss 0.0918301, acc 0.99025 acc 0.765182
2017-12-06T13:18:48.255661: epoch 191.0, loss 0.0939242, acc 0.989875 acc 0.765918
2017-12-06T13:18:50.255104: epoch 192.0, loss 0.0921254, acc 0.989625 acc 0.76555
2017-12-06T13:18:52.251418: epoch 193.0, loss 0.0878699, acc 0.9905 acc 0.767022
2017-12-06T13:18:54.271148: epoch 194.0, loss 0.0887109, acc 0.990375 acc 0.770335
2017-12-06T13:18:56.274064: epoch 195.0, loss 0.0907183, acc 0.988875 acc 0.769231
2017-12-06T13:18:58.292767: epoch 196.0, loss 0.0858553, acc 0.99 acc 0.769599
2017-12-06T13:19:00.300399: epoch 197.0, loss 0.0887674, acc 0.9895 acc 0.769599
2017-12-06T13:19:02.312580: epoch 198.0, loss 0.0916476, acc 0.98875 acc 0.767022
2017-12-06T13:19:04.320531: epoch 199.0, loss 0.0910088, acc 0.989 acc 0.758557
2017-12-06T13:19:06.332987: epoch 200.0, loss 0.0873541, acc 0.99025 acc 0.763342

best epoch 85, 0.77696

0.777696

$ don't train embedding, 2 pos_embed, loss_l2

Epoch 50, loss 1.04, acc 0.62 0.7236, time 7.52
Done training, best_step: 3680, best_acc: 0.7276
duration: 0.11 hours

epoch 50

re.sub("\d+", "0", w) 0.7597
no sub                0.7604 0.7608
clear_str             0.7560

entity.first           0.7582
entity.second          0.7575  

pad -1                 0.7560
pad -1 clear_str       0.7538
epoch 200
best: 0.77696

$ train embedding, 2 pos_embed, loss_l2
Epoch 1, loss 5.60, acc 0.23 0.2444, time 2.59
Epoch 2, loss 4.40, acc 0.23 0.4107, time 2.44
Epoch 3, loss 3.88, acc 0.30 0.4858, time 3.52
Epoch 4, loss 3.37, acc 0.39 0.5513, time 2.34
Epoch 5, loss 2.98, acc 0.41 0.5823, time 2.39
Epoch 6, loss 2.34, acc 0.42 0.6121, time 2.48
Epoch 7, loss 1.96, acc 0.50 0.6242, time 2.32
Epoch 8, loss 1.99, acc 0.44 0.6434, time 3.22
Epoch 9, loss 1.81, acc 0.48 0.6492, time 2.35
Epoch 10, loss 1.70, acc 0.49 0.6629, time 2.36
Epoch 11, loss 1.75, acc 0.51 0.6695, time 2.34
Epoch 12, loss 1.63, acc 0.51 0.6827, time 3.09
Epoch 13, loss 1.45, acc 0.55 0.6838, time 2.41
Epoch 14, loss 1.16, acc 0.64 0.6912, time 2.40
Epoch 15, loss 1.34, acc 0.57 0.6971, time 2.32
Epoch 16, loss 1.30, acc 0.64 0.7008, time 2.40
Epoch 17, loss 1.29, acc 0.59 0.7015, time 3.46
Epoch 18, loss 1.37, acc 0.60 0.7114, time 2.42
Epoch 19, loss 1.10, acc 0.66 0.7137, time 2.36
Epoch 20, loss 1.07, acc 0.66 0.7148, time 2.39
Epoch 21, loss 1.04, acc 0.71 0.7159, time 3.65
Epoch 22, loss 1.30, acc 0.64 0.7218, time 2.30
Epoch 23, loss 1.06, acc 0.71 0.7206, time 2.42
Epoch 24, loss 1.13, acc 0.62 0.7232, time 2.26
Epoch 25, loss 1.24, acc 0.61 0.7280, time 2.43
Epoch 26, loss 0.92, acc 0.75 0.7298, time 2.43
Epoch 27, loss 1.06, acc 0.67 0.7295, time 3.21
Epoch 28, loss 1.08, acc 0.66 0.7387, time 2.34
Epoch 29, loss 0.93, acc 0.73 0.7343, time 3.20
Epoch 30, loss 0.88, acc 0.69 0.7365, time 2.32
Epoch 31, loss 0.92, acc 0.74 0.7379, time 2.29
Epoch 32, loss 0.89, acc 0.73 0.7457, time 2.28
Epoch 33, loss 0.93, acc 0.72 0.7435, time 3.12
Epoch 34, loss 0.93, acc 0.75 0.7457, time 2.30
Epoch 35, loss 0.85, acc 0.79 0.7497, time 2.39
Epoch 36, loss 0.75, acc 0.76 0.7490, time 3.23
Epoch 37, loss 0.80, acc 0.79 0.7475, time 2.22
Epoch 38, loss 0.75, acc 0.78 0.7505, time 2.27
Epoch 39, loss 0.82, acc 0.73 0.7578, time 2.25
Epoch 40, loss 0.87, acc 0.78 0.7530, time 2.36
Epoch 41, loss 0.70, acc 0.86 0.7552, time 2.42
Epoch 42, loss 0.67, acc 0.82 0.7578, time 2.24
Epoch 43, loss 0.61, acc 0.87 0.7519, time 2.25
Epoch 44, loss 0.57, acc 0.84 0.7575, time 2.22
Epoch 45, loss 0.62, acc 0.84 0.7593, time 2.31
Epoch 46, loss 0.61, acc 0.86 0.7597, time 2.50
Epoch 47, loss 0.76, acc 0.80 0.7586, time 2.92
Epoch 48, loss 0.69, acc 0.86 0.7593, time 2.47
Epoch 49, loss 0.73, acc 0.80 0.7600, time 2.25
Epoch 50, loss 0.48, acc 0.86 0.7633, time 2.90
Epoch 51, loss 0.60, acc 0.81 0.7633, time 3.31
Epoch 52, loss 0.51, acc 0.84 0.7611, time 2.24
Epoch 53, loss 0.56, acc 0.84 0.7652, time 2.16
Epoch 54, loss 0.60, acc 0.86 0.7656, time 2.65
Epoch 55, loss 0.46, acc 0.89 0.7641, time 2.45
Epoch 56, loss 0.52, acc 0.87 0.7674, time 2.28
Epoch 57, loss 0.49, acc 0.87 0.7700, time 2.48
Epoch 58, loss 0.57, acc 0.84 0.7630, time 2.55
Epoch 59, loss 0.47, acc 0.88 0.7729, time 2.22
Epoch 60, loss 0.59, acc 0.88 0.7729, time 2.31
Epoch 61, loss 0.51, acc 0.88 0.7773, time 2.40
Epoch 62, loss 0.63, acc 0.83 0.7744, time 2.72
Epoch 63, loss 0.60, acc 0.85 0.7736, time 2.34
Epoch 64, loss 0.46, acc 0.84 0.7700, time 2.36
Epoch 65, loss 0.48, acc 0.89 0.7703, time 2.25
Epoch 66, loss 0.36, acc 0.93 0.7692, time 2.31
Epoch 67, loss 0.44, acc 0.89 0.7714, time 2.39
Epoch 68, loss 0.37, acc 0.93 0.7714, time 2.31
Epoch 69, loss 0.41, acc 0.92 0.7740, time 2.27
Epoch 70, loss 0.32, acc 0.93 0.7748, time 2.28
Epoch 71, loss 0.46, acc 0.89 0.7751, time 2.36
Epoch 72, loss 0.38, acc 0.91 0.7744, time 2.31
Epoch 73, loss 0.36, acc 0.94 0.7755, time 2.39
